Datetime,Tweet Id,Text,Username
2023-06-04 22:55:03+00:00,1665492389220487168,"1.6 magnitude #earthquake. 38 km from Valdez, AK, #UnitedStates https://t.co/kXHXTDgnNx",QuakesToday
2023-06-04 22:40:03+00:00,1665488613130514432,"1.7 magnitude #earthquake. 84 km ESE of Egegik, Alaska https://t.co/Sdx0vUplys",QuakesToday
2023-06-04 22:23:03+00:00,1665484336316174339,"5.0 magnitude #earthquake. 122 km from Itoman, #Okinawa, #Japan https://t.co/lOyz1MVMIE",QuakesToday
2023-06-04 21:03:03+00:00,1665464203505975296,"4.4 magnitude #earthquake. 222 km SSW of Dunhuang, China https://t.co/PRolgouAiG",QuakesToday
2023-06-04 20:27:03+00:00,1665455143066963968,"4.1 magnitude #earthquake. 8 km from Abricots, GrandʼAnse, #Haiti https://t.co/XJta3g29Mu",QuakesToday
2023-06-04 20:11:04+00:00,1665451119987023872,"2.1 magnitude #earthquake. 17 km from ##SearlesValley, CA, United States https://t.co/UVT4wZx1LS",QuakesToday
2023-06-04 18:54:04+00:00,1665431742730371073,"2.6 magnitude #earthquake. 34 km from Bridgeport, #CA, United States https://t.co/MP6k2z4Ouq",QuakesToday
2023-06-04 18:50:03+00:00,1665430734541299714,"2.2 magnitude #earthquake. 65 km from Anchor Point, AK, #UnitedStates https://t.co/b3y3GSS9Au",QuakesToday
2023-06-04 18:50:03+00:00,1665430732494491648,"2.3 magnitude #earthquake. 4 km from #Cobb, CA, United States https://t.co/Spxto5lL1F",QuakesToday
2023-06-04 18:41:03+00:00,1665428467499032576,"4.1 magnitude #earthquake. 98 km from #Iquique, Tarapacá, Chile https://t.co/AYH7RvXw7U",QuakesToday
2023-06-04 18:30:03+00:00,1665425698692161536,"1.6 magnitude #earthquake. 27 km from #Pahrump, NV, United States https://t.co/r4xVR9eF1w",QuakesToday
2023-06-04 18:06:03+00:00,1665419659284467713,"1.5 magnitude #earthquake. 6 km from Cobb, CA, #UnitedStates https://t.co/Rj6YBCln8t",QuakesToday
2023-06-04 16:59:03+00:00,1665402799214170112,"2.2 magnitude #earthquake. 11 km from #Chester, CA, United States https://t.co/OOXgO8F9Dy",QuakesToday
2023-06-04 16:54:03+00:00,1665401540981706752,"1.5 magnitude #earthquake. 16 km from #SantaBarbara, #CA, United States https://t.co/GmxFnef7oH",QuakesToday
2023-06-04 16:44:04+00:00,1665399027150757890,"3.1 magnitude #earthquake. 19 km from #SantaBarbara, CA, #UnitedStates https://t.co/TTgpYJt4ND",QuakesToday
2023-06-04 16:40:03+00:00,1665398017023934464,"1.8 magnitude #earthquake. 19 km from Santa Barbara, CA, #UnitedStates https://t.co/T37QVfMQHm",QuakesToday
2023-06-04 15:58:03+00:00,1665387448585830402,"1.8 magnitude #earthquake. 21 km from Brooktrails, #CA, United States https://t.co/mDvmhmRno0",QuakesToday
2023-06-04 15:38:02+00:00,1665382411700686855,"2.7 magnitude #earthquake. 61 km E of Chignik, Alaska https://t.co/Jl6ld02xNl",QuakesToday
2023-06-04 15:16:03+00:00,1665376877090045952,"4.9 magnitude #earthquake. 59 km from #Bitung, North Sulawesi, Indonesia https://t.co/5yFlFt2CXl",QuakesToday
2023-06-04 14:53:03+00:00,1665371090376597505,"1.6 magnitude #earthquake. 55 km from Anchor Point, AK, #UnitedStates https://t.co/u9jXj9Bx6Q",QuakesToday
2023-06-04 14:45:03+00:00,1665369077228146689,"4.5 magnitude #earthquake. 118 km from #Namie, #Fukushima, Japan https://t.co/xdVVdzwCn0",QuakesToday
2023-06-04 14:38:03+00:00,1665367314957746176,"1.6 magnitude #earthquake. 4 km from #Cobb, CA, United States https://t.co/Ix32HXpD7Q",QuakesToday
2023-06-04 14:27:03+00:00,1665364544502513664,"4.4 magnitude #earthquake. 106 km from Singaparna, #WestJava, Indonesia https://t.co/V9lmTmHdWw",QuakesToday
2023-06-04 14:11:03+00:00,1665360521644867584,"3.2 magnitude #earthquake. 17 km from Marion, #KS, United States https://t.co/xU23gyjM4h",QuakesToday
2023-06-04 14:05:03+00:00,1665359011112443904,"1.8 magnitude #earthquake. 56 km from #Goldfield, NV, United States https://t.co/FDUTft6T7v",QuakesToday
2023-06-04 13:45:03+00:00,1665353976722907137,"3.4 magnitude #earthquake. 78 km from #Tortola, , British Virgin Islands https://t.co/QQACmYpbRd",QuakesToday
2023-06-04 13:18:03+00:00,1665347180507578369,3.4 magnitude #earthquake. Puerto Rico region https://t.co/QVQCaDu275,QuakesToday
2023-06-04 12:54:03+00:00,1665341140332339200,"1.6 magnitude #earthquake. 12 km from Banning, #CA, United States https://t.co/YHZGN8oxWp",QuakesToday
2023-06-04 12:35:03+00:00,1665336359312302080,4.6 magnitude #earthquake. South of the Fiji Islands https://t.co/92UgRtNTWk,QuakesToday
2023-06-04 12:06:03+00:00,1665329063114964993,"2.1 magnitude #earthquake. 6 km from Cobb, CA, #UnitedStates https://t.co/YjL3zN6KyT",QuakesToday
2023-06-04 11:43:03+00:00,1665323272853155840,"1.8 magnitude #earthquake. 4 km from #Larkfield-Wikiup, CA, #UnitedStates https://t.co/TgC0NvFo6t",QuakesToday
2023-06-04 11:36:03+00:00,1665321512587628544,"1.8 magnitude #earthquake. 9 km from Volcano, HI, #UnitedStates https://t.co/7raA41bG8M",QuakesToday
2023-06-04 11:07:03+00:00,1665314215463378944,"2.0 magnitude #earthquake. 37 km from #FritzCreek, AK, United States https://t.co/BqrqakdMAe",QuakesToday
2023-06-04 11:06:03+00:00,1665313961196294145,"1.5 magnitude #earthquake. 64 km from Anchor Point, AK, #UnitedStates https://t.co/dt8QkyuVRw",QuakesToday
2023-06-04 10:47:03+00:00,1665309182843813888,"2.2 magnitude #earthquake. 72 km ENE of Ugashik, Alaska https://t.co/PGsezSNly4",QuakesToday
2023-06-04 10:47:03+00:00,1665309180209823745,"1.6 magnitude #earthquake. 12 km from Shandon, #CA, United States https://t.co/hFQScIAHuw",QuakesToday
2023-06-04 10:31:03+00:00,1665305155896774656,"3.2 magnitude #earthquake. 4 km from West Canton, NC, #UnitedStates https://t.co/zqw7dqO8n5",QuakesToday
2023-06-04 10:30:02+00:00,1665304900870475780,"4.4 magnitude #earthquake. 152 km from #Palu, Central Sulawesi, Indonesia https://t.co/NsfigByDks",QuakesToday
2023-06-04 10:28:04+00:00,1665304402876579840,"1.7 magnitude #earthquake. 4 km from Brawley, CA, #UnitedStates https://t.co/RGnKSWhTDN",QuakesToday
2023-06-04 10:24:04+00:00,1665303396541431808,"1.6 magnitude #earthquake. 2 km from #Brawley, #CA, United States https://t.co/B3N3fwJCgM",QuakesToday
2023-06-04 10:17:04+00:00,1665301634841452546,"3.3 magnitude #earthquake. 4 km from #WestCanton, NC, United States https://t.co/ieiagT9qQ7",QuakesToday
2023-06-04 09:42:03+00:00,1665292825196634112,"2.4 magnitude #earthquake. 3 km from Yauco, Yauco, #PuertoRico https://t.co/R7MDChlzKn",QuakesToday
2023-06-04 09:40:03+00:00,1665292320311476225,"1.9 magnitude #earthquake. 31 km from Anchorage, AK, #UnitedStates https://t.co/xNqEDvrqYm",QuakesToday
2023-06-04 09:08:03+00:00,1665284267616915456,"4.2 magnitude #earthquake. 68 km from Antofagasta, Antofagasta, #Chile https://t.co/QwIJzJIvQU",QuakesToday
2023-06-04 08:39:03+00:00,1665276969670561794,"3.6 magnitude #earthquake. 161 km from Kodiak Station, AK, #UnitedStates https://t.co/KMb88vSO3w",QuakesToday
2023-06-04 08:38:03+00:00,1665276717051817984,3.0 magnitude #earthquake. Alaska Peninsula https://t.co/NsecaAZLOo,QuakesToday
2023-06-04 08:27:03+00:00,1665273949805232129,"4.6 magnitude #earthquake. 163 km from Las Khorey, #Sanaag, Somalia https://t.co/dRuctihy5X",QuakesToday
2023-06-04 08:15:04+00:00,1665270933018529795,"4.1 magnitude #earthquake. 21 km from Vallenar, Atacama, #Chile https://t.co/RUvAP4bUC6",QuakesToday
2023-06-04 08:14:04+00:00,1665270681184112641,"3.9 magnitude #earthquake. 122 km from Suárez, #Loiza, Puerto Rico https://t.co/A2cOpzOVDP",QuakesToday
2023-06-04 07:47:02+00:00,1665263880095027200,"1.7 magnitude #earthquake. 1 km from #Pāhala, HI, United States https://t.co/H1iDgzOJNn",QuakesToday
2023-06-04 07:42:03+00:00,1665262622743334912,"2.6 magnitude #earthquake. 10 km from Chester, CA, #UnitedStates https://t.co/lDlmHsjH8L",QuakesToday
2023-06-04 07:40:03+00:00,1665262122585169920,"2.5 magnitude #earthquake. 13 km from #Guánica, Guanica, Puerto Rico https://t.co/GZ1XF0q0vw",QuakesToday
2023-06-04 07:06:03+00:00,1665253566829985792,"3.0 magnitude #earthquake. 9 km from Chester, CA, #UnitedStates https://t.co/K9A1xkB6RW",QuakesToday
2023-06-04 07:05:04+00:00,1665253317549883392,"1.7 magnitude #earthquake. 50 km WNW of Skwentna, Alaska https://t.co/Vq4L6zwcEp",QuakesToday
2023-06-04 06:42:03+00:00,1665247523303460867,"3.3 magnitude #earthquake. 58 km from Punta Cana, La Altagracia, #DominicanRepublic https://t.co/YYhzdq0lXO",QuakesToday
2023-06-04 06:33:03+00:00,1665245258656137217,"1.5 magnitude #earthquake. 2 km from Newport Beach, CA, ##UnitedStates https://t.co/kCt7IaJTis",QuakesToday
2023-06-04 06:30:03+00:00,1665244505543671808,"4.7 magnitude #earthquake. 85 km from San Pedro de Atacama, #Antofagasta, Chile https://t.co/bqEmABbY05",QuakesToday
2023-06-04 06:18:03+00:00,1665241484675936256,"1.7 magnitude #earthquake. 49 km from Sutton-Alpine, #AK, United States https://t.co/Ga88i8ZLZI",QuakesToday
2023-06-04 06:14:03+00:00,1665240478839894018,"5.0 magnitude #earthquake. Papua, Indonesia https://t.co/elAtTO7H8G",QuakesToday
2023-06-04 05:53:03+00:00,1665235192569823233,"1.9 magnitude #earthquake. 7 km from #Volcano, HI, United States https://t.co/UBWSNa1Yuh",QuakesToday
2023-06-04 05:49:03+00:00,1665234188159811584,"1.6 magnitude #earthquake. 13 km from #Aguanga, CA, United States https://t.co/niezZKLH9B",QuakesToday
2023-06-04 05:47:02+00:00,1665233681542418432,"1.6 magnitude #earthquake. 75 km from Healy, AK, #UnitedStates https://t.co/5sGOJ6w9mU",QuakesToday
2023-06-04 05:25:03+00:00,1665228148471115776,"4.5 magnitude #earthquake. 51 km from Īlām, #Īlām, Iran https://t.co/aaBwEqzpgw",QuakesToday
2023-06-04 05:17:03+00:00,1665226134265659392,"2.3 magnitude #earthquake. 44 km from Kodiak Station, AK, #UnitedStates https://t.co/6ygv39SBJk",QuakesToday
2023-06-04 05:11:03+00:00,1665224624714698752,"2.5 magnitude #earthquake. 44 km from #Inyokern, CA, #UnitedStates https://t.co/Dg4f02dkRO",QuakesToday
2023-06-04 05:04:03+00:00,1665222862033256448,"1.8 magnitude #earthquake. 7 km from Volcano, #HI, United States https://t.co/qyDYBCers0",QuakesToday
2023-06-04 05:00:03+00:00,1665221856608276482,"2.7 magnitude #earthquake. 7 km from #Volcano, HI, United States https://t.co/5YNXUcvKHA",QuakesToday
2023-06-04 04:57:03+00:00,1665221100287180800,"2.4 magnitude #earthquake. 78 km from #BigLake, AK, United States https://t.co/VYZUw9lb6F",QuakesToday
2023-06-04 04:46:03+00:00,1665218332830879744,"3.4 magnitude #earthquake. 10 km from Julian, #CA, #UnitedStates https://t.co/rOoYZ1uDR6",QuakesToday
2023-06-04 04:39:03+00:00,1665216573081280513,"4.7 magnitude #earthquake. 55 km from #Ādīgrat, Tigray, Ethiopia https://t.co/yGqTtxptgG",QuakesToday
2023-06-04 04:29:03+00:00,1665214052895973376,"1.6 magnitude #earthquake. 80 km from #Cohoe, AK, United States https://t.co/mepizft0x0",QuakesToday
2023-06-04 03:59:03+00:00,1665206504176361472,"1.9 magnitude #earthquake. 6 km from Pāhala, #HI, United States https://t.co/UZWr3rrkGZ",QuakesToday
2023-06-04 03:43:03+00:00,1665202477409644544,"1.7 magnitude #earthquake. 90 km ESE of Egegik, Alaska https://t.co/LF06ZQUmg5",QuakesToday
2023-06-04 03:37:02+00:00,1665200966252253184,"5.3 magnitude #earthquake. 108 km from #Hihifo, NI, Tonga https://t.co/G5tQv0opfb",QuakesToday
2023-06-04 03:27:03+00:00,1665198454069657604,"1.9 magnitude #earthquake. 69 km from #AnchorPoint, AK, United States https://t.co/9f5R4nu5QU",QuakesToday
2023-06-04 03:15:03+00:00,1665195431331241984,"2.4 magnitude #earthquake. 5 km from #MariaAntonia, Guanica, Puerto Rico https://t.co/uXgWSk6CTk",QuakesToday
2023-06-04 03:00:02+00:00,1665191654192742400,"2.8 magnitude #earthquake. 4 km from G. L. Garcia, #Cayey, Puerto Rico https://t.co/PNVJ4Sm4vz",QuakesToday
2023-06-04 02:45:04+00:00,1665187885585403910,"2.2 magnitude #earthquake. 17 km from #Seeley, CA, #UnitedStates https://t.co/aPCFhPIWpy",QuakesToday
2023-06-04 02:26:03+00:00,1665183100811497472,"2.0 magnitude #earthquake. 18 km from #Soledad, CA, United States https://t.co/z0Fbh6iJSE",QuakesToday
2023-06-04 02:16:03+00:00,1665180585869062145,"4.8 magnitude #earthquake. 5 km from Shiroi, Chiba, ##Japan https://t.co/OssThT55dN",QuakesToday
2023-06-04 02:05:03+00:00,1665177817183813632,"4.6 magnitude #earthquake. Volcano Islands, Japan region https://t.co/yzwJCF0NNm",QuakesToday
2023-06-04 01:41:03+00:00,1665171775788027905,"4.0 magnitude #earthquake. 67 km from Orcopampa, Arequipa, #Peru https://t.co/Q4Mfowg0Ti",QuakesToday
2023-06-04 01:35:03+00:00,1665170268074168321,"2.5 magnitude #earthquake. 73 km NW of Lake Minchumina, Alaska https://t.co/L0mDlhfrKI",QuakesToday
2023-06-04 01:30:03+00:00,1665169009971728384,"4.6 magnitude #earthquake. 161 km from Akutan, AK, #UnitedStates https://t.co/1H8FYBfE9Z",QuakesToday
2023-06-04 01:24:03+00:00,1665167499372163075,"2.0 magnitude #earthquake. 3 km from Larkfield-Wikiup, #CA, #UnitedStates https://t.co/NK74gkhmXr",QuakesToday
2023-06-04 01:09:03+00:00,1665163722925699072,"1.7 magnitude #earthquake. 76 km ESE of Egegik, Alaska https://t.co/mTwRUi1J3m",QuakesToday
2023-06-04 00:49:04+00:00,1665158693867118593,"1.8 magnitude #earthquake. 85 km NW of Karluk, Alaska https://t.co/knsfXtJCnJ",QuakesToday
2023-06-04 00:49:03+00:00,1665158691014975489,"1.8 magnitude #earthquake. 44 km from ##Inyokern, CA, United States https://t.co/kZuJdsQ0bL",QuakesToday
2023-06-04 00:47:03+00:00,1665158187857879040,"5.4 magnitude #earthquake. 293 km WSW of Tual, Indonesia https://t.co/422UBHkPDj",QuakesToday
2023-06-04 00:23:03+00:00,1665152145715511296,"2.8 magnitude #earthquake. 7 km from Cold Springs, NV, #UnitedStates https://t.co/hPJCWIOmhe",QuakesToday
2023-06-04 00:18:03+00:00,1665150889366278145,"1.7 magnitude #earthquake. 17 km from #SearlesValley, CA, #UnitedStates https://t.co/L1tViS4pig",QuakesToday
2023-06-04 00:14:03+00:00,1665149882729123840,4.4 magnitude #earthquake. South of the Fiji Islands https://t.co/QhAXWnylJ1,QuakesToday
2023-06-04 00:14:03+00:00,1665149880866865152,"1.8 magnitude #earthquake. 12 km from Pāhala, #HI, United States https://t.co/wFVQBn7kkK",QuakesToday
2023-06-03 23:47:03+00:00,1665143087893745664,"1.5 magnitude #earthquake. 13 km from Fernley, NV, #UnitedStates https://t.co/hpdK3Ve8ng",QuakesToday
2023-06-03 23:39:03+00:00,1665141072484507648,"4.8 magnitude #earthquake. 73 km from Port-Vila, Shefa, #Vanuatu https://t.co/r6BQH4pwTE",QuakesToday
2023-06-03 23:32:04+00:00,1665139316404920320,"4.6 magnitude #earthquake. 172 km from Akutan, AK, #UnitedStates https://t.co/hsQj61yaIX",QuakesToday
2023-06-03 23:19:04+00:00,1665136042880663554,"4.9 magnitude #earthquake. 120 km from #Saipan, Saipan, Northern Mariana Islands https://t.co/lmpqLCSzoO",QuakesToday
2023-06-03 23:06:03+00:00,1665132769972994048,"2.2 magnitude #earthquake. 3 km from Volcano, HI, #UnitedStates https://t.co/KqLkxOtuFA",QuakesToday
2023-06-03 23:04:03+00:00,1665132265096224770,"1.8 magnitude #earthquake. 9 km from #Pāhala, HI, United States https://t.co/ZlmLpx1Uq0",QuakesToday
2023-06-03 22:40:03+00:00,1665126227110395904,"3.0 magnitude #earthquake. 3 km from Volcano, HI, #UnitedStates https://t.co/Mt6bJ51gdv",QuakesToday
2023-06-03 22:40:03+00:00,1665126225327841280,"2.7 magnitude #earthquake. 5 km from Volcano, #HI, United States https://t.co/lZyr141kXi",QuakesToday
2023-06-03 22:30:03+00:00,1665123707784925185,"4.4 magnitude #earthquake. 237 km E of Levuka, Fiji https://t.co/IfSTtVuM6G",QuakesToday
2023-06-03 22:24:03+00:00,1665122197663526912,"2.5 magnitude #earthquake. 41 km from Healy, AK, #UnitedStates https://t.co/42fOZCTKi7",QuakesToday
2023-06-03 22:15:04+00:00,1665119937248268288,"1.8 magnitude #earthquake. 83 km ESE of Denali Park, Alaska https://t.co/YuuRJFFZnt",QuakesToday
2023-06-03 22:07:03+00:00,1665117920995987457,"2.3 magnitude #earthquake. 5 km from #Guánica, Guanica, Puerto Rico https://t.co/UkSAhN11xA",QuakesToday
2023-06-03 22:07:03+00:00,1665117919460884480,"1.8 magnitude #earthquake. 10 km from Volcano, HI, #UnitedStates https://t.co/TN9iByK33Y",QuakesToday
2023-06-03 22:05:03+00:00,1665117419671633926,"1.8 magnitude #earthquake. 10 km from Volcano, HI, #UnitedStates https://t.co/F61OAgbh13",QuakesToday
2023-06-03 21:55:03+00:00,1665114902628007937,"2.2 magnitude #earthquake. 3 km from Volcano, #HI, United States https://t.co/ipRKKkudlN",QuakesToday
2023-06-03 21:02:04+00:00,1665101566930714624,"3.9 magnitude #earthquake. 189 km from Akutan, AK, #UnitedStates https://t.co/WotmaSHmPZ",QuakesToday
2023-06-03 20:47:04+00:00,1665097790786240512,"2.5 magnitude #earthquake. 73 km from Van Horn, #TX, United States https://t.co/w0uwvVKcx1",QuakesToday
2023-06-03 20:24:03+00:00,1665091999882678272,"2.8 magnitude #earthquake. 77 km from Kotzebue, #AK, United States https://t.co/NytvB4a2qe",QuakesToday
2023-06-03 20:21:03+00:00,1665091246917033984,"1.6 magnitude #earthquake. 24 km from #Truckee, CA, United States https://t.co/j2ooWjpBpg",QuakesToday
2023-06-03 20:12:03+00:00,1665088981552467969,"1.5 magnitude #earthquake. 8 km from #ColdSprings, NV, United States https://t.co/AUJI7RuVZx",QuakesToday
2023-06-03 20:05:04+00:00,1665087222838865920,"1.8 magnitude #earthquake. 10 km from Pāhala, #HI, United States https://t.co/t90BBiFdcu",QuakesToday
2023-06-03 20:02:03+00:00,1665086464391274497,"4.6 magnitude #earthquake. 26 km from Port-Olry, #Sanma, Vanuatu https://t.co/HaE2FAVPwn",QuakesToday
2023-06-03 19:44:03+00:00,1665081933423054849,"2.8 magnitude #earthquake. 20 km WSW of Manley Hot Springs, Alaska https://t.co/R7O5q1TeP7",QuakesToday
2023-06-03 19:43:03+00:00,1665081681051815936,"1.5 magnitude #earthquake. Southern Yukon Territory, Canada https://t.co/fsIlXU40Ft",QuakesToday
2023-06-03 18:50:04+00:00,1665068347824943104,"3.6 magnitude #earthquake. 182 km from Akutan, #AK, United States https://t.co/elK0noRqe1",QuakesToday
2023-06-03 18:37:03+00:00,1665065072895610880,"1.9 magnitude #earthquake. 6 km from Volcano, HI, #UnitedStates https://t.co/prf0n55aBV",QuakesToday
2023-06-03 17:41:04+00:00,1665050984954081280,"3.1 magnitude #earthquake. 55 km from Valdez, #AK, United States https://t.co/mI4GecKnEV",QuakesToday
2023-06-03 17:33:03+00:00,1665048966130728961,"2.5 magnitude #earthquake. 65 km NNE of Chalkyitsik, Alaska https://t.co/hItTbGFzTm",QuakesToday
2023-06-03 17:24:02+00:00,1665046699931471877,4.7 magnitude #earthquake. Banda Sea https://t.co/FWLfHz2jcv,QuakesToday
2023-06-03 17:20:03+00:00,1665045696305823750,"3.0 magnitude #earthquake. 2 km from Pāhala, HI, #UnitedStates https://t.co/i4wBJXN9T1",QuakesToday
2023-06-03 17:13:03+00:00,1665043933527961605,"1.6 magnitude #earthquake. 66 km from #Girdwood, AK, United States https://t.co/mLObsF2xvP",QuakesToday
2023-06-03 17:11:03+00:00,1665043432224718849,"2.6 magnitude #earthquake. 27 km from Evanston, WY, #UnitedStates https://t.co/62wsFc9xhg",QuakesToday
2023-06-03 17:10:03+00:00,1665043180319014912,"3.5 magnitude #earthquake. 9 km from Dixon, KY, #UnitedStates https://t.co/0urxxG4YgX",QuakesToday
2023-06-03 16:39:03+00:00,1665035379257516034,"1.9 magnitude #earthquake. 37 km from Bear Creek, AK, #UnitedStates https://t.co/Cf708SYjDs",QuakesToday
2023-06-03 16:24:03+00:00,1665031604337778690,"2.8 magnitude #earthquake. 4 km from #Ridgely, TN, United States https://t.co/ou52QkNbSH",QuakesToday
2023-06-03 16:10:03+00:00,1665028081445388294,"2.5 magnitude #earthquake. 0 km from Yauco, Yauco, #PuertoRico https://t.co/55ZwsVEvra",QuakesToday
2023-06-03 15:52:03+00:00,1665023551148281856,"1.5 magnitude #earthquake. 28 km W of Skwentna, Alaska https://t.co/XJdpC4BSpg",QuakesToday
2023-06-03 15:51:04+00:00,1665023300949667842,"4.8 magnitude #earthquake. 183 km from Akutan, AK, #UnitedStates https://t.co/eRm8P3UEfk",QuakesToday
2023-06-03 15:38:03+00:00,1665020025709920257,"1.6 magnitude #earthquake. 26 km from Lincoln, #MT, United States https://t.co/Rjt1shBVJ8",QuakesToday
2023-06-03 15:23:04+00:00,1665016254476976129,"1.5 magnitude #earthquake. 8 km from #ColdSprings, NV, United States https://t.co/UJxnTpX7ZA",QuakesToday
2023-06-03 15:19:04+00:00,1665015246959030273,"4.3 magnitude #earthquake. 75 km from Ilo, Moquegua, #Peru https://t.co/6BzytdgzS6",QuakesToday
2023-06-03 15:07:03+00:00,1665012225285951488,"2.4 magnitude #earthquake. 4 km from San Germán, San German, #PuertoRico https://t.co/fAtABVsqhw",QuakesToday
2023-06-03 15:02:03+00:00,1665010967095422976,"1.7 magnitude #earthquake. 5 km from Cobb, #CA, United States https://t.co/2OKvst7Dsh",QuakesToday
2023-06-03 14:38:03+00:00,1665004925628350475,"1.9 magnitude #earthquake. 7 km from Volcano, HI, #UnitedStates https://t.co/vqg7q5iZR0",QuakesToday
2023-06-03 14:30:03+00:00,1665002914635739136,"4.8 magnitude #earthquake. 143 km from Las Khorey, Sanaag, #Somalia https://t.co/yQEuaokmEg",QuakesToday
2023-06-03 14:17:03+00:00,1664999641761579009,"5.4 magnitude #earthquake. 157 km from Las Khorey, Sanaag, #Somalia https://t.co/zc91Q6qZm3",QuakesToday
2023-06-03 14:16:03+00:00,1664999388891185152,"1.6 magnitude #earthquake. 5 km from Cobb, CA, #UnitedStates https://t.co/wtOf8EsNPH",QuakesToday
2023-06-03 13:34:04+00:00,1664988822797684739,"1.8 magnitude #earthquake. 11 km from Borrego Springs, #CA, #UnitedStates https://t.co/ztFi8StabZ",QuakesToday
2023-06-03 13:02:03+00:00,1664980767389417472,"1.8 magnitude #earthquake. 5 km from Cobb, CA, #UnitedStates https://t.co/12RifqAM1Q",QuakesToday
2023-06-03 12:38:03+00:00,1664974727457411075,"1.9 magnitude #earthquake. 5 km from Cobb, #CA, United States https://t.co/lOXTl9a2b1",QuakesToday
2023-06-03 12:25:04+00:00,1664971461025726464,"1.6 magnitude #earthquake. 57 km from #BearCreek, AK, United States https://t.co/NcI0eQD4gT",QuakesToday
2023-06-03 12:21:04+00:00,1664970452035579905,"1.6 magnitude #earthquake. 3 km from Cobb, #CA, United States https://t.co/bb5irme0A7",QuakesToday
2023-06-03 12:21:03+00:00,1664970449707741184,"1.6 magnitude #earthquake. 43 km from ##Inyokern, CA, United States https://t.co/dtxzMv6022",QuakesToday
2023-06-03 12:12:05+00:00,1664968193990090752,"1.9 magnitude #earthquake. 3 km from Cobb, CA, ##UnitedStates https://t.co/sHWrZB0Oow",QuakesToday
2023-06-03 12:12:04+00:00,1664968190550773765,"2.7 magnitude #earthquake. 3 km from Cobb, #CA, #UnitedStates https://t.co/hc3BgUIpXV",QuakesToday
2023-06-03 12:12:04+00:00,1664968188189368320,"2.8 magnitude #earthquake. 4 km from #Cobb, CA, United States https://t.co/eMgyFYXOX7",QuakesToday
2023-06-03 12:12:03+00:00,1664968186029301760,"2.2 magnitude #earthquake. 3 km from Cobb, #CA, United States https://t.co/4HOeGqCvpL",QuakesToday
2023-06-03 12:11:03+00:00,1664967934534623239,"2.6 magnitude #earthquake. 7 km from Cobb, CA, #UnitedStates https://t.co/HSfF4FEzzf",QuakesToday
2023-06-03 12:10:04+00:00,1664967685971771392,"1.8 magnitude #earthquake. 4 km from #Cobb, CA, #UnitedStates https://t.co/v0RxgOOEh0",QuakesToday
2023-06-03 12:10:03+00:00,1664967683027406848,"2.0 magnitude #earthquake. 5 km from #Cobb, CA, United States https://t.co/Abci6TNRBQ",QuakesToday
2023-06-03 12:10:03+00:00,1664967680120750081,"1.7 magnitude #earthquake. 5 km from #Cobb, CA, United States https://t.co/gSqXYp2BnC",QuakesToday
2023-06-03 12:06:03+00:00,1664966676495085569,"4.3 magnitude #earthquake. 6 km from Cobb, #CA, #UnitedStates https://t.co/LViYamoLq4",QuakesToday
2023-06-03 12:06:03+00:00,1664966673798144000,"2.3 magnitude #earthquake. 5 km from Cobb, CA, #UnitedStates https://t.co/UyPLzHOmiw",QuakesToday
2023-06-03 12:05:03+00:00,1664966421905043456,"2.8 magnitude #earthquake. 5 km from Cobb, #CA, United States https://t.co/lfPSDkZJ7q",QuakesToday
2023-06-03 12:03:03+00:00,1664965919783919616,"4.4 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/yKU6JxWiYk",QuakesToday
2023-06-03 11:59:04+00:00,1664964915889852418,"4.4 magnitude #earthquake. 158 km from Las Khorey, Sanaag, #Somalia https://t.co/aLkeBEY3Ij",QuakesToday
2023-06-03 11:53:03+00:00,1664963404367527937,"2.1 magnitude #earthquake. 9 km from Pāhala, #HI, United States https://t.co/SfutueXFcw",QuakesToday
2023-06-03 11:52:03+00:00,1664963153430724609,"4.5 magnitude #earthquake. 142 km from Las Khorey, Sanaag, #Somalia https://t.co/iPLdcsDyq6",QuakesToday
2023-06-03 11:33:04+00:00,1664958373996171265,"4.6 magnitude #earthquake. Pagan region, Northern Mariana Islands https://t.co/yuNNaknPB1",QuakesToday
2023-06-03 11:33:03+00:00,1664958371148230657,"1.6 magnitude #earthquake. 3 km from #Weldon, CA, United States https://t.co/e0SgYXTNtr",QuakesToday
2023-06-03 11:17:04+00:00,1664954348378652672,"2.5 magnitude #earthquake. 9 km from Pāhala, #HI, United States https://t.co/NE2QnQRpVi",QuakesToday
2023-06-03 11:05:03+00:00,1664951322716807169,"2.5 magnitude #earthquake. 48 km from Mentone, #TX, United States https://t.co/gKLDNg7ar3",QuakesToday
2023-06-03 11:00:03+00:00,1664950065704865794,"4.9 magnitude #earthquake. 155 km from Las Khorey, #Sanaag, Somalia https://t.co/LVNXU3U4O8",QuakesToday
2023-06-03 10:59:03+00:00,1664949815292366850,"2.9 magnitude #earthquake. 6 km from #Blanchard, OK, United States https://t.co/T5bGucKqew",QuakesToday
2023-06-03 10:52:04+00:00,1664948054628384768,"4.9 magnitude #earthquake. 45 km from Shizunai-furukawachō, #Hokkaido, #Japan https://t.co/cGCVlCn0ff",QuakesToday
